EFTUD2	SFPQ
EFTUD2	CD2BP2
EFTUD2	SYMPK
EFTUD2	SYF2
EFTUD2	TSNAX
EFTUD2	ARPC3
EFTUD2	SYNCRIP
EFTUD2	GSTK1
EFTUD2	TRIR
EFTUD2	UBR4
EFTUD2	HNRNPU
EFTUD2	HNRNPR
EFTUD2	BASP1
EFTUD2	CPSF2
EFTUD2	SNRPD3
EFTUD2	SPEN
EFTUD2	HDAC1
EFTUD2	YWHAG
EFTUD2	GSK3B
EFTUD2	SNW1
EFTUD2	SF3B4
EFTUD2	EAPP
EFTUD2	SF3B1
EFTUD2	HNRNPM
EFTUD2	SRRM1
EFTUD2	SREK1
EFTUD2	ALYREF
EFTUD2	CYFIP1
EFTUD2	SART1
EFTUD2	LARP7
EFTUD2	SNRPB2
EFTUD2	THOC6
EFTUD2	SNRNP27
EFTUD2	TRA2B
EFTUD2	PAXBP1
EFTUD2	SRSF9
EFTUD2	CWC15
EFTUD2	RBM17
EFTUD2	NUDT21
EFTUD2	SAP30
EFTUD2	PPIL2
EFTUD2	NONO
EFTUD2	HNRNPA2B1
EFTUD2	TAF1
EFTUD2	DHX8
EFTUD2	DDX46
EFTUD2	RALY
EFTUD2	PABPC1
EFTUD2	LSM4
EFTUD2	SLU7
EFTUD2	CDC40
EFTUD2	BUD31
EFTUD2	PRPF40A
EFTUD2	SF3B2
EFTUD2	FRG1
EFTUD2	ACIN1
EFTUD2	TAF9
EFTUD2	SRSF6
EFTUD2	SMNDC1
EFTUD2	SMARCC2
EFTUD2	TAF12
EFTUD2	SNRPC
EFTUD2	ISY1
EFTUD2	CTNNBL1
EFTUD2	MBD3
EFTUD2	THOC5
TCERG1	ZNF207
TCERG1	DDX41
TCERG1	GRB2
TCERG1	HTT
TCERG1	SFPQ
TCERG1	SF3B2
TCERG1	SF3B1
TCERG1	HNRNPM
TCERG1	DIAPH1
TCERG1	SNRPB2
TCERG1	THOC6
TCERG1	SNRNP27
TCERG1	TRA2B
TCERG1	PAXBP1
TCERG1	PABPC1
TCERG1	ACIN1
TCERG1	CDC40
TCERG1	SETDB1
TCERG1	ALYREF
TCERG1	RBM17
TCERG1	U2SURP
TCERG1	CWC15
TCERG1	ISY1
TCERG1	BUD31
TCERG1	SART1
TCERG1	SNW1
TCERG1	SLU7
TCERG1	DDX46
TCERG1	TRIR
TCERG1	PRPF40A
TCERG1	NUDT21
TCERG1	RBM22
TCERG1	SF3B4
TCERG1	CTNNBL1
TCERG1	SMNDC1
TCERG1	CD2BP2
TCERG1	DHX8
TCERG1	SNRPC
TCERG1	PCBP1
TCERG1	SRSF9
TCERG1	SRRM1
TCERG1	CHD8
TCERG1	PIAS4
TCERG1	SYF2
TCERG1	RNPS1
TCERG1	PPIL2
TCERG1	SRSF6
TCERG1	LSM4
TCERG1	SPEN
TCERG1	THOC5
PABPC1	RPN1
PABPC1	HNRNPA3
PABPC1	HNRNPC
PABPC1	PHB2
PABPC1	EIF3L
PABPC1	ZNF207
PABPC1	SLC25A5
PABPC1	DICER1
PABPC1	DDX41
PABPC1	HNRNPA1
PABPC1	YBX1
PABPC1	HNRNPF
PABPC1	COPA
PABPC1	RPS9
PABPC1	ARRB2
PABPC1	HNRNPH2
PABPC1	RBM22
PABPC1	RPL38
PABPC1	AGO4
PABPC1	U2SURP
PABPC1	HNRNPK
PABPC1	RNPS1
PABPC1	TRAF6
PABPC1	EIF4A1
PABPC1	CD2BP2
PABPC1	RNF149
PABPC1	SYF2
PABPC1	SYNCRIP
PABPC1	WWP2
PABPC1	TRIR
PABPC1	RPS7
PABPC1	HNRNPU
PABPC1	RPL4
PABPC1	HNRNPR
PABPC1	HLA-B
PABPC1	SNRPD3
PABPC1	SPEN
PABPC1	PCSK7
PABPC1	PXN
PABPC1	THOC6
PABPC1	LYAR
PABPC1	WNK1
PABPC1	PAXBP1
PABPC1	PCBP1
PABPC1	SART1
PABPC1	BUD31
PABPC1	RPL26
PABPC1	TP53
PABPC1	SNRNP27
PABPC1	RPL28
PABPC1	SF3B2
PABPC1	RACK1
PABPC1	SLC25A3
PABPC1	AGO1
PABPC1	NUDT21
PABPC1	CDC40
PABPC1	ATP5F1C
PABPC1	PPIL2
PABPC1	RPL6
PABPC1	HNRNPM
PABPC1	USP10
PABPC1	SLU7
PABPC1	SNW1
PABPC1	ISY1
PABPC1	THOC5
PABPC1	PAN3
PABPC1	ANAPC5
PABPC1	CSDE1
PABPC1	DDX46
PABPC1	SMNDC1
PABPC1	MRPS5
PABPC1	ATXN2
PABPC1	SRSF9
PABPC1	IMMT
PABPC1	CWC15
PABPC1	YWHAG
PABPC1	GRB2
PABPC1	HNRNPA2B1
PABPC1	EIF4B
PABPC1	PAIP2
PABPC1	EIF4G3
PABPC1	HNRNPD
PABPC1	PCBP2
PABPC1	RPL7
PABPC1	HBB
PABPC1	SNRPB2
PABPC1	TRA2B
PABPC1	FRG1
PABPC1	RPS13
PABPC1	SRRM1
PABPC1	IKBKE
PABPC1	RSL1D1
PABPC1	SRSF6
PABPC1	PRPF40A
PABPC1	DHX8
PABPC1	CTNNBL1
PABPC1	ACIN1
PABPC1	LSM4
PABPC1	SNRPC
PABPC1	RBM17
PABPC1	RALY
PABPC1	RPL23
PABPC1	SF3B1
PABPC1	SF3B4
PABPC1	RPL27
PABPC1	ALYREF
PABPC1	SREK1
SNW1	HNRNPA3
SNW1	HNRNPC
SNW1	ZNF207
SNW1	VDR
SNW1	CIR1
SNW1	DDX41
SNW1	HNRNPA1
SNW1	NCOR2
SNW1	HNRNPF
SNW1	RB1
SNW1	TUBB1
SNW1	RBM22
SNW1	NCOA1
SNW1	U2SURP
SNW1	HNRNPK
SNW1	TNNT1
SNW1	RBPJ
SNW1	RAD21
SNW1	RNPS1
SNW1	CD2BP2
SNW1	PICK1
SNW1	NCOR1
SNW1	SYF2
SNW1	SYNCRIP
SNW1	TRIR
SNW1	PABPN1
SNW1	GRIPAP1
SNW1	HNRNPU
SNW1	HNRNPR
SNW1	SNRPD3
SNW1	SPEN
SNW1	NCOA2
SNW1	NXF1
SNW1	THOC6
SNW1	PAXBP1
SNW1	SART1
SNW1	USF1
SNW1	BUD31
SNW1	APC
SNW1	SNRNP27
SNW1	RBL2
SNW1	SF3B2
SNW1	OSTF1
SNW1	NUDT21
SNW1	CDC40
SNW1	IQGAP1
SNW1	PPIL2
SNW1	BICD2
SNW1	HNRNPM
SNW1	SLU7
SNW1	TUBGCP3
SNW1	RARA
SNW1	RXRA
SNW1	EP300
SNW1	SMAD2
SNW1	HNRNPA2B1
SNW1	SND1
SNW1	IKBKG
SNW1	CTNNBL1
SNW1	DHX8
SNW1	SNRPB2
SNW1	TRA2B
SNW1	FRG1
SNW1	SF3B1
SNW1	ACIN1
SNW1	ALYREF
SNW1	RBM17
SNW1	CWC15
SNW1	ISY1
SNW1	PCBD2
SNW1	LSM4
SNW1	SF3B4
SNW1	PRPF40A
SNW1	SRRM1
SNW1	RALY
SNW1	IKZF1
SNW1	SMNDC1
SNW1	SNRPC
SNW1	JDP2
SNW1	SRSF9
SNW1	THOC5
SNW1	DDX46
SNW1	SRSF6
SNW1	MCMBP
SF3B1	RPN1
SF3B1	HNRNPA3
SF3B1	HNRNPC
SF3B1	PHB2
SF3B1	ZNF207
SF3B1	SLC25A5
SF3B1	DICER1
SF3B1	DDX41
SF3B1	HNRNPA1
SF3B1	YBX1
SF3B1	HNRNPF
SF3B1	COPA
SF3B1	RPS9
SF3B1	DYNC1H1
SF3B1	ARRB2
SF3B1	HNRNPH2
SF3B1	RBM22
SF3B1	RPL38
SF3B1	RNPC3
SF3B1	U2SURP
SF3B1	HNRNPK
SF3B1	HDAC3
SF3B1	RNPS1
SF3B1	SFPQ
SF3B1	CD2BP2
SF3B1	RNF149
SF3B1	SYF2
SF3B1	SYNCRIP
SF3B1	TRIR
SF3B1	SF3B5
SF3B1	RPS7
SF3B1	ZMAT5
SF3B1	HNRNPU
SF3B1	RPL4
SF3B1	HNRNPR
SF3B1	SNRPD3
SF3B1	SPEN
SF3B1	ATG12
SF3B1	THOC6
SF3B1	LYAR
SF3B1	PAXBP1
SF3B1	SART1
SF3B1	NRG1
SF3B1	BUD31
SF3B1	RPL26
SF3B1	SNRNP27
SF3B1	RPL28
SF3B1	SF3B2
SF3B1	SLC25A3
SF3B1	NUDT21
SF3B1	CDC40
SF3B1	ATP5F1C
SF3B1	PPIL2
SF3B1	RPL6
SF3B1	HNRNPM
SF3B1	SLU7
SF3B1	ISY1
SF3B1	THOC5
SF3B1	YWHAZ
SF3B1	DDX46
SF3B1	SMNDC1
SF3B1	MRPS5
SF3B1	SRSF9
SF3B1	IMMT
SF3B1	CWC15
SF3B1	ACIN1
SF3B1	SF3B4
SF3B1	MCM5
SF3B1	ALYREF
SF3B1	ZRSR2
SF3B1	CTNNBL1
SF3B1	SNRPC
SF3B1	RPL7
SF3B1	RPS13
SF3B1	PCBP2
SF3B1	PRPF40A
SF3B1	RALY
SF3B1	PPP1CA
SF3B1	EP300
SF3B1	ARF6
SF3B1	YWHAG
SF3B1	GSK3B
SF3B1	HNRNPA2B1
SF3B1	RBM17
SF3B1	SNRPB2
SF3B1	LARP7
SF3B1	TRA2B
SF3B1	FRG1
SF3B1	DHX8
SF3B1	CFLAR
SF3B1	SRRM1
SF3B1	LSM4
SF3B1	SRSF6
SF3B1	IKBKE
SF3B1	RPL23
SF3B1	RSL1D1
SYF2	HNRNPA3
SYF2	HNRNPC
SYF2	ZNF207
SYF2	DDX41
SYF2	HNRNPA1
SYF2	HNRNPF
SYF2	RBM22
SYF2	U2SURP
SYF2	HNRNPK
SYF2	RNPS1
SYF2	CD2BP2
SYF2	HNRNPU
SYF2	HNRNPA2B1
SYF2	HNRNPM
SYF2	CCNDBP1
SYF2	SNRPB2
SYF2	THOC6
SYF2	SNRNP27
SYF2	TRA2B
SYF2	PAXBP1
SYF2	FRG1
SYF2	ACIN1
SYF2	SYNCRIP
SYF2	CDC40
SYF2	SNRPD3
SYF2	ALYREF
SYF2	RBM17
SYF2	SF3B2
SYF2	CWC15
SYF2	ISY1
SYF2	BUD31
SYF2	SART1
SYF2	SLU7
SYF2	DDX46
SYF2	HNRNPR
SYF2	TRIR
SYF2	PRPF40A
SYF2	NUDT21
SYF2	THOC5
SYF2	DHX8
SYF2	CTNNBL1
SYF2	RALY
SYF2	SF3B4
SYF2	SMNDC1
SYF2	PPIL2
SYF2	SRSF6
SYF2	SNRPC
SYF2	SRRM1
SYF2	LSM4
SYF2	SRSF9
SYF2	SPEN
TRA2B	ZNF207
TRA2B	DDX41
TRA2B	RBM22
TRA2B	U2SURP
TRA2B	RNPS1
TRA2B	CD2BP2
TRA2B	TNPO3
TRA2B	TRIR
TRA2B	SPEN
TRA2B	THOC6
TRA2B	PAXBP1
TRA2B	SART1
TRA2B	BUD31
TRA2B	SRPK2
TRA2B	SNRNP27
TRA2B	SF3B2
TRA2B	NUDT21
TRA2B	CDC40
TRA2B	PPIL2
TRA2B	SLU7
TRA2B	ISY1
TRA2B	THOC5
TRA2B	YWHAZ
TRA2B	DDX46
TRA2B	SMNDC1
TRA2B	SRSF9
TRA2B	CWC15
TRA2B	ACIN1
TRA2B	SF3B4
TRA2B	ALYREF
TRA2B	CTNNBL1
TRA2B	SNRPC
TRA2B	PRPF40A
TRA2B	SREK1
TRA2B	SRSF6
TRA2B	DHX8
TRA2B	YWHAG
TRA2B	RBM17
TRA2B	SRRM1
TRA2B	SRSF3
TRA2B	SNRPB2
TRA2B	LSM4
SPEN	ZNF207
SPEN	DDX41
SPEN	NCOR2
SPEN	CTBP1
SPEN	MED23
SPEN	RBM22
SPEN	RBBP4
SPEN	U2SURP
SPEN	RBPJ
SPEN	RNPS1
SPEN	CD2BP2
SPEN	NCOR1
SPEN	TRIR
SPEN	HDAC1
SPEN	RARA
SPEN	ATXN1
SPEN	CTBP2
SPEN	BCL6
SPEN	GRB2
SPEN	PAK1
SPEN	UBE2E2
SPEN	SRA1
SPEN	UBE2L6
SPEN	SNRPB2
SPEN	THOC6
SPEN	SNRNP27
SPEN	PAXBP1
SPEN	ACIN1
SPEN	CDC40
SPEN	ALYREF
SPEN	RBM17
SPEN	SF3B2
SPEN	CWC15
SPEN	ISY1
SPEN	MBD3
SPEN	BUD31
SPEN	SART1
SPEN	SLU7
SPEN	DDX46
SPEN	PRPF40A
SPEN	NUDT21
SPEN	THOC5
SPEN	DHX8
SPEN	CTNNBL1
SPEN	SF3B4
SPEN	SMNDC1
SPEN	PPIL2
SPEN	SRSF6
SPEN	SRRM1
SPEN	LSM4
SPEN	SNRPC
SPEN	SRSF9
ALYREF	HNRNPA3
ALYREF	HNRNPC
ALYREF	ZNF207
ALYREF	DDX41
ALYREF	HNRNPA1
ALYREF	HNRNPF
ALYREF	ARRB2
ALYREF	RBM22
ALYREF	REST
ALYREF	AKT1
ALYREF	U2SURP
ALYREF	HNRNPK
ALYREF	RNPS1
ALYREF	CD2BP2
ALYREF	DDX39A
ALYREF	SYNCRIP
ALYREF	TRIR
ALYREF	HNRNPU
ALYREF	HNRNPR
ALYREF	SNRPD3
ALYREF	NXF1
ALYREF	THOC6
ALYREF	PAXBP1
ALYREF	SART1
ALYREF	BUD31
ALYREF	SNRNP27
ALYREF	SF3B2
ALYREF	NUDT21
ALYREF	CDC40
ALYREF	PPIL2
ALYREF	HNRNPM
ALYREF	SLU7
ALYREF	ISY1
ALYREF	THOC5
ALYREF	NCBP3
ALYREF	DDX46
ALYREF	SMNDC1
ALYREF	SRSF9
ALYREF	CWC15
ALYREF	ACIN1
ALYREF	SF3B4
ALYREF	ARRB1
ALYREF	HNRNPA2B1
ALYREF	SNRPB2
ALYREF	FRG1
ALYREF	SRRM1
ALYREF	RBM17
ALYREF	DHX8
ALYREF	SRSF6
ALYREF	PRPF40A
ALYREF	SNRPC
ALYREF	LSM4
ALYREF	RALY
ALYREF	CTNNBL1
CTNNBL1	ZNF207
CTNNBL1	DDX41
CTNNBL1	RBM22
CTNNBL1	U2SURP
CTNNBL1	RNPS1
CTNNBL1	CD2BP2
CTNNBL1	TRIR
CTNNBL1	THOC6
CTNNBL1	PAXBP1
CTNNBL1	SART1
CTNNBL1	BUD31
CTNNBL1	SNRNP27
CTNNBL1	SF3B2
CTNNBL1	NUDT21
CTNNBL1	CDC40
CTNNBL1	PPIL2
CTNNBL1	SLU7
CTNNBL1	ISY1
CTNNBL1	THOC5
CTNNBL1	STAT1
CTNNBL1	DDX46
CTNNBL1	SMNDC1
CTNNBL1	SRSF9
CTNNBL1	CWC15
CTNNBL1	ACIN1
CTNNBL1	SF3B4
CTNNBL1	SNRPB2
CTNNBL1	RBM17
CTNNBL1	PRPF40A
CTNNBL1	DHX8
CTNNBL1	SRRM1
CTNNBL1	SNRPC
CTNNBL1	SRSF6
CTNNBL1	LSM4
PRPF40A	BAG6
PRPF40A	ZNF207
PRPF40A	DDX41
PRPF40A	UBQLN1
PRPF40A	UBE2K
PRPF40A	HNRNPUL1
PRPF40A	RBM22
PRPF40A	VCL
PRPF40A	U2SURP
PRPF40A	PRKAR1A
PRPF40A	RNPS1
PRPF40A	SERPINB9
PRPF40A	CD2BP2
PRPF40A	SDCBP
PRPF40A	PICK1
PRPF40A	SETD1B
PRPF40A	ZFHX3
PRPF40A	NKAPD1
PRPF40A	TRIR
PRPF40A	DIAPH1
PRPF40A	UBR4
PRPF40A	PIAS4
PRPF40A	THOC6
PRPF40A	HTT
PRPF40A	PAXBP1
PRPF40A	SART1
PRPF40A	FMNL1
PRPF40A	BUD31
PRPF40A	SRPK2
PRPF40A	SNRNP27
PRPF40A	CSNK2A1
PRPF40A	SF3B2
PRPF40A	UBQLN2
PRPF40A	HIPK1
PRPF40A	PECAM1
PRPF40A	NUDT21
PRPF40A	BRD4
PRPF40A	CDC40
PRPF40A	PPIL2
PRPF40A	SLU7
PRPF40A	ISY1
PRPF40A	THOC5
PRPF40A	DDX46
PRPF40A	SMNDC1
PRPF40A	SRSF9
PRPF40A	CWC15
PRPF40A	ACIN1
PRPF40A	SF3B4
PRPF40A	UBE2I
PRPF40A	CDK13
PRPF40A	SNRPC
PRPF40A	PCBP2
PRPF40A	PIAS1
PRPF40A	YWHAG
PRPF40A	PFKL
PRPF40A	SREK1IP1
PRPF40A	SNRPB2
PRPF40A	RBM17
PRPF40A	IL1RAP
PRPF40A	SRSF6
PRPF40A	DHX8
PRPF40A	FMN1
PRPF40A	SRRM1
PRPF40A	LSM4
PRPF40A	SREK1
SRRM1	HNRNPA3
SRRM1	HNRNPC
SRRM1	ZNF207
SRRM1	DDX41
SRRM1	HNRNPA1
SRRM1	HNRNPF
SRRM1	DYNC1H1
SRRM1	RBM22
SRRM1	U2SURP
SRRM1	HNRNPK
SRRM1	RAD21
SRRM1	RNPS1
SRRM1	SFPQ
SRRM1	CD2BP2
SRRM1	SYNCRIP
SRRM1	TRIR
SRRM1	HNRNPU
SRRM1	HNRNPR
SRRM1	SNRPD3
SRRM1	NXF1
SRRM1	THOC6
SRRM1	PAXBP1
SRRM1	SART1
SRRM1	BUD31
SRRM1	SRPK2
SRRM1	APC
SRRM1	SNRNP27
SRRM1	SF3B2
SRRM1	NUDT21
SRRM1	CDC40
SRRM1	PPIL2
SRRM1	HNRNPM
SRRM1	DEK
SRRM1	SLU7
SRRM1	SMC1A
SRRM1	ISY1
SRRM1	THOC5
SRRM1	DDX46
SRRM1	SMNDC1
SRRM1	SRSF9
SRRM1	CWC15
SRRM1	ACIN1
SRRM1	SF3B4
SRRM1	SNRPC
SRRM1	RALY
SRRM1	PPP1CA
SRRM1	SRSF6
SRRM1	DHX8
SRRM1	YWHAG
SRRM1	RBM17
SRRM1	HNRNPA2B1
SRRM1	SRSF3
SRRM1	SNRPB2
SRRM1	FRG1
SRRM1	LSM4
SRSF9	ZNF207
SRSF9	DDX41
SRSF9	YBX1
SRSF9	RBM22
SRSF9	U2SURP
SRSF9	RNPS1
SRSF9	CD2BP2
SRSF9	TRIR
SRSF9	THOC6
SRSF9	PAXBP1
SRSF9	SART1
SRSF9	BUD31
SRSF9	SNRNP27
SRSF9	SF3B2
SRSF9	NUDT21
SRSF9	CDC40
SRSF9	PPIL2
SRSF9	SLU7
SRSF9	ISY1
SRSF9	THOC5
SRSF9	DDX46
SRSF9	SMNDC1
SRSF9	SNRPB2
SRSF9	ACIN1
SRSF9	RBM17
SRSF9	CWC15
SRSF9	DHX8
SRSF9	SF3B4
SRSF9	SRSF6
SRSF9	LSM4
SRSF9	SNRPC
DDX41	HNRNPA3
DDX41	HNRNPC
DDX41	ZNF207
DDX41	HNRNPF
DDX41	HNRNPU
DDX41	FYN
DDX41	HNRNPK
DDX41	HNRNPA2B1
DDX41	HNRNPA1
DDX41	HNRNPM
DDX41	SYNCRIP
DDX41	SNRPD3
DDX41	HNRNPR
DDX41	RNPS1
DDX41	SNRPB2
DDX41	THOC6
DDX41	SNRNP27
DDX41	PAXBP1
DDX41	FRG1
DDX41	ACIN1
DDX41	CDC40
DDX41	RBM17
DDX41	U2SURP
DDX41	SF3B2
DDX41	CWC15
DDX41	ISY1
DDX41	BUD31
DDX41	SART1
DDX41	SLU7
DDX41	DDX46
DDX41	TRIR
DDX41	NUDT21
DDX41	RBM22
DDX41	THOC5
DDX41	DHX8
DDX41	RALY
DDX41	SF3B4
DDX41	SMNDC1
DDX41	PPIL2
DDX41	SRSF6
DDX41	LSM4
DDX41	SNRPC
DDX41	CD2BP2
ISY1	LMO2
ISY1	HNRNPA3
ISY1	HNRNPC
ISY1	ZNF207
ISY1	HNRNPA1
ISY1	HNRNPF
ISY1	RBM22
ISY1	U2SURP
ISY1	HNRNPK
ISY1	RNPS1
ISY1	CD2BP2
ISY1	SYNCRIP
ISY1	TRIR
ISY1	HNRNPU
ISY1	HNRNPR
ISY1	SNRPD3
ISY1	THOC6
ISY1	PAXBP1
ISY1	SART1
ISY1	BUD31
ISY1	SNRNP27
ISY1	SF3B2
ISY1	NUDT21
ISY1	CDC40
ISY1	PPIL2
ISY1	HNRNPM
ISY1	SLU7
ISY1	HNRNPA2B1
ISY1	DHX8
ISY1	SNRPB2
ISY1	FRG1
ISY1	ACIN1
ISY1	RBM17
ISY1	CWC15
ISY1	DDX46
ISY1	THOC5
ISY1	SNRPC
ISY1	RALY
ISY1	SRSF6
ISY1	SMNDC1
ISY1	LSM4
ISY1	SF3B4
BUD31	ZNF207
BUD31	RBM22
BUD31	U2SURP
BUD31	RNPS1
BUD31	CD2BP2
BUD31	PICK1
BUD31	TRIR
BUD31	THOC6
BUD31	GNAI3
BUD31	PAXBP1
BUD31	SART1
BUD31	SNRPB2
BUD31	SNRNP27
BUD31	ACIN1
BUD31	CDC40
BUD31	RBM17
BUD31	SF3B2
BUD31	CWC15
BUD31	SRSF6
BUD31	ARHGEF11
BUD31	LSM4
BUD31	PPIL2
BUD31	SMNDC1
BUD31	DDX46
BUD31	THOC5
BUD31	NUDT21
BUD31	SF3B4
BUD31	DHX8
BUD31	SLU7
BUD31	SNRPC
RBM22	HNRNPA3
RBM22	HNRNPC
RBM22	ZNF207
RBM22	HNRNPA1
RBM22	HNRNPF
RBM22	HNRNPU
RBM22	HNRNPK
RBM22	HNRNPA2B1
RBM22	HNRNPM
RBM22	SYNCRIP
RBM22	SNRPD3
RBM22	HNRNPR
RBM22	SNRPB2
RBM22	THOC6
RBM22	SNRNP27
RBM22	PAXBP1
RBM22	FRG1
RBM22	ACIN1
RBM22	CDC40
RBM22	RBM17
RBM22	U2SURP
RBM22	SF3B2
RBM22	CWC15
RBM22	SART1
RBM22	SLU7
RBM22	DDX46
RBM22	TRIR
RBM22	NUDT21
RBM22	SRSF6
RBM22	RALY
RBM22	DHX8
RBM22	LSM4
RBM22	CD2BP2
RBM22	SNRPC
RBM22	SMNDC1
RBM22	PRNP
RBM22	RNPS1
RBM22	PPIL2
RBM22	THOC5
RBM22	SF3B4
RBM22	HOMER3
RBM22	GIGYF1
DHX8	HNRNPA3
DHX8	HNRNPC
DHX8	ZNF207
DHX8	HNRNPA1
DHX8	HNRNPF
DHX8	U2SURP
DHX8	HNRNPK
DHX8	RNPS1
DHX8	CD2BP2
DHX8	SYNCRIP
DHX8	TRIR
DHX8	HNRNPU
DHX8	HNRNPR
DHX8	SNRPD3
DHX8	THOC6
DHX8	PAXBP1
DHX8	SART1
DHX8	SRPK2
DHX8	SNRNP27
DHX8	SF3B2
DHX8	NUDT21
DHX8	CDC40
DHX8	PPIL2
DHX8	HNRNPM
DHX8	SLU7
DHX8	THOC5
DHX8	DDX46
DHX8	SMNDC1
DHX8	CWC15
DHX8	ACIN1
DHX8	SF3B4
DHX8	SNRPC
DHX8	RALY
DHX8	SRSF6
DHX8	HNRNPA2B1
DHX8	RBMX2
DHX8	SNRPB2
DHX8	FRG1
DHX8	RBM17
DHX8	LSM4
SART1	HNRNPA3
SART1	HNRNPC
SART1	ZNF207
SART1	HNRNPA1
SART1	HNRNPF
SART1	U2SURP
SART1	HNRNPK
SART1	RNPS1
SART1	CD2BP2
SART1	SYNCRIP
SART1	TRIR
SART1	HNRNPU
SART1	HNRNPR
SART1	SNRPD3
SART1	SUMO1
SART1	THOC6
SART1	PAXBP1
SART1	HNRNPA2B1
SART1	HNRNPM
SART1	RAE1
SART1	SUMO3
SART1	RALY
SART1	UBL5
SART1	SNRPB2
SART1	SNRNP27
SART1	FRG1
SART1	ACIN1
SART1	CDC40
SART1	RBM17
SART1	SF3B2
SART1	CWC15
SART1	SF3B4
SART1	SNRPC
SART1	PPIL2
SART1	THOC5
SART1	DDX46
SART1	NUDT21
SART1	SMNDC1
SART1	SRSF6
SART1	LSM4
SART1	SLU7
NUDT21	ZNF207
NUDT21	MYL6
NUDT21	VCL
NUDT21	U2SURP
NUDT21	VHL
NUDT21	RNPS1
NUDT21	TRAF6
